number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
948,Nova0000Scotia,OldMommaNova,"BLOG 2013: #BHM #BlackHistoryMonth #respect #honour
Halifax Explosion-  nobody helped the coloureds of NS/White Trash foster kids of WWII/Nova  Scotia our black history- Human Rights and Freedoms in Canada- Nelson  Mandela-South Africa Canada Dec 7 2013
 https://t.co/akpLDw66y4",Fri Feb 22 18:52:43 +0000 2019,0,0
949,Cdn Science Centres,CASC_ACCS,"Nous sommes heureux d’annoncer que nous avons lancé notre programme pour #ACCS2019. Joignez-vous à nous du 8 au 10 mai à #Halifax. L'inscription hâtive est disponible jusqu'au 2 avril. Vous ne voulez 
pas manquer ça!  https://t.co/KSQOxlhtM2

#UnOceanDeDecouvertes #Scicomm #STIM https://t.co/P13MQu2iuQ",Fri Feb 22 18:53:26 +0000 2019,0,0
950,Jimmy,JimmyBradley69,"""It's frustrating,"" said @CrossleyJuniors chairman Martin Armstrong, ""the fact is that this is going to benefit a lot of people. We've worked hard for this and it's just mindless."" https://t.co/Y5AVm8Qw9x",Fri Feb 22 18:53:31 +0000 2019,0,0
951,Patchouli,MJPatchouli,"Here's an MP doing great work in his constituency, after a horrific event. For the people he represents. Love and respect for @AndyFillmoreHFX.",Fri Feb 22 18:53:57 +0000 2019,0,0
952,Paul Tanguay,PaulTanguay4,"La famille Barho, décimée par un incendie, « une famille heureuse » https://t.co/iBvie6oVD0 J’espère que les crétins qui ont écrit des commentaires ignobles ont des remords.....",Fri Feb 22 18:55:03 +0000 2019,0,0
953,Jobs Halifax,JobsHalifax1,"Graduate Recruitment Consultant – Timberseed – Manchester: Graduate Recruitment Consultant. Manchester. 20,000. 23,000 basic salary. commission. Our client is currently searching for bright, enthusiastic graduates to join their training… https://t.co/41DDbH9so3 Neuvoo Halifax",Fri Feb 22 18:55:03 +0000 2019,0,0
954,My testing account,my_data_test,"Twitter is user friendly ! #Halifax
Twitter is user friendly !
Twitter is user friendly !
Twitter is user friendly !
Twitter is user friendly !
Twitter is user friendly !
Twitter is user friendly !",Fri Feb 22 18:55:44 +0000 2019,0,0
955,Amritpal Singh,HEFIAmritpal,"Funeral for the Barho family is being held tomorrow in Halifax.
Date: Saturday, February 23rd, 2019.
Time: Doors open at 1:30 pm, service to start at 2:00 pm – 3:15 pm (followed by the burial)
Location: Cunard Centre (961 Marginal Rd, Halifax, NS) https://t.co/W3VBKl62fi",Fri Feb 22 18:55:51 +0000 2019,0,0
956,TMJ-NSC Retail Jobs,tmj_NSC_retail,"Want to work at Starbucks? We're hiring in #Halifax, NS! Click the link in our bio for details on this job and more: shift supervisor - Store# 54266, 6112 QUINPOOL ROAD #Retail",Fri Feb 22 18:56:21 +0000 2019,0,0
957,Greg Coates,Greg_CTP,". @porterairlines has released its 2019 schedule for Stephenville, Nfld., with 48 round-trip flights operating from Halifax beginning May 4 through Jan. 8, 2020.
Schedules vary by season. #PorterAirlines #Newfoundland #Stephenville https://t.co/E29cnv0krm",Fri Feb 22 18:57:01 +0000 2019,0,0
958,NS Building Trades,mainlandtrades,"#SCNC2019 by the numbers: 
44 trade and technology areas areas
50+ Try-A-Trade and Technology activities
550+ competitors
8,000+ student visitors
1 awesome event!
Join us on May 28-29 in #Halifax! https://t.co/ugd6kCkMIM",Fri Feb 22 18:57:26 +0000 2019,0,0
959,Cdn Science Centres,CASC_ACCS,"We are excited to announce that we have launched our full program for #CASC2019.  Join us May 8 to 10, 2019 in #Halifax - Early Bird registration is available until April 2. You don't want to miss out! 
https://t.co/Xcihe4FMNu 

#MakingWaves #Scicomm #STEM https://t.co/ybqvzUjnXV",Fri Feb 22 18:57:31 +0000 2019,0,0
960,Gail Sloane,gail_sloane,"Growing up in rural Nova Scotia, I saw community members make meals, keep businesses operating and take over daily chores for families that faced tragedies.

Many of us are overwhelmed by such  loss in our community, but this thread reminds me why I love this province. https://t.co/OHhryeDNt3",Fri Feb 22 18:58:08 +0000 2019,0,0
961,Kiranjeet,iluvvvIceCream,"The Nobles were of #Scottish descent and had been settled in #Ireland for about 5 centuries.Margaret was educated at the Halifax College run by the Chapter of the Congregationalist #Church. She took up teaching work in 1884 at #Keswick, in 1886 at #Wrexham and in 1889 at #Chester https://t.co/HP7Td1nvuN",Fri Feb 22 18:58:14 +0000 2019,0,0
962,Nova0000Scotia,OldMommaNova,"BLOG 2013: #BHM #BlackHistoryMonth #respect #honour
 Halifax Explosion-  nobody helped the coloureds of NS/White Trash foster kids #WWII/#NovaScotia black history- Human Rights and Freedoms in Canada- #NelsonMandela-South Africa honouary Canada citizen https://t.co/akpLDw66y4",Fri Feb 22 18:58:19 +0000 2019,0,0
963,My testing account,my_data_test,"After long waiting , this is working! #Halifax
After long waiting , this is working! 
After long waiting , this is working! 
After long waiting , this is working!",Fri Feb 22 18:58:28 +0000 2019,0,0
964,Cole Hbr Wx - EW3446,ColeHbrNSwx,"Wnd NE 8 km/h, Max 40.7 km/h at 03:17, Snow fall, T -2.6C, Chill -4C, H -2.4C, L -8.1C, Rn24h 3.6 mm, DP -8.6C, Hum 63%, Baro 1019.7 hPa and Steady, High 1019.7  hPa at 14:52, Low 1005.9  hPa at 00:00 https://t.co/IWubRM5ZpZ #ColeHarbour #Halifax #NSwx",Fri Feb 22 19:00:04 +0000 2019,0,0
965,Deprolabs Technology,Deprolabs,#Halifax: We're giving away a free plant to celebrate the release of the Goldoon self-watering device for plants! Check out our website and subscribe to our newsletter for your chance to win a new houseplant: https://t.co/Ie94tWhBdJ #Dartmouth #Giveaway #GreenThumb,Fri Feb 22 19:00:34 +0000 2019,0,0
966,Lorna Follick,LFollick,All tickets are on sale now for our Halfway Home Tour across Canada with @themellotones and some incredible special guests. And we just added a SECOND show in #Halifax. Tickets and info: https://t.co/z9BzIyCUrY #HalfwayHomebyMorning https://t.co/VLD788XAqJ,Fri Feb 22 19:00:55 +0000 2019,0,0
967,Ken,kernelken2,"Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",Fri Feb 22 19:00:59 +0000 2019,0,0
968,JH Interiors,JHInteriorsGP,"Meanwhile, out east, the company heading a project to store natural gas in underground caverns north of Halifax has gone to court to remove Aboriginal protesters from its work site. https://t.co/S3zZdSqVlr",Fri Feb 22 19:01:40 +0000 2019,0,0
969,Dictionary of Canadian Biography,dcb_dbc,"Louisa Ann Johnson was a dressmaker, shopkeeper, and churchwoman in #Halifax, deeply involved in the concerns of the African Baptist Association and her own church, Cornwallis Street Baptist Church. https://t.co/ntwUsoesn6 #BHM #BlackHistoryMonth #CdnHist #CdnHistory #NovaScotia",Fri Feb 22 19:01:42 +0000 2019,0,0
970,AtlanticTopEmployers,atlantic_canada,"Senior QA Consultant: NTT DATA Canada, Inc. (Halifax NS): ""NTT DATA Services, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our..."" #AtlanticCanada #NovaScotia eluta https://t.co/RCHtmRL8e6",Fri Feb 22 19:02:12 +0000 2019,0,0
971,T.D,__14shots,"Joshua Norman, 6’3” junior guard (2020) for Northwest Halifax finished with 33 points, 6 rebounds and 4 assists in a win over Rocky Mount Prep. Has been a breakout player for a really good 21-1 Northwest Halifax squad. (If you’re the photographer, mention me) https://t.co/MPXYmIIFrx",Fri Feb 22 19:02:26 +0000 2019,0,0
972,Alan Vaughan,AlanVaughan,"@British_Airways Not without trying to pay again. It is the Card Issuer validation window (Halifax secure) that’s the prob. I have to click Next then it asks for a OTP it sends me by SMS, but I can’t read the SMS without resetting the card validation window
Am using the latest app for everything.",Fri Feb 22 19:02:51 +0000 2019,0,0
973,Barb Bishop,barbish11,You may see this sign posted in your neighbourhood. Please help us prepare for tree trimming by respecting any no parking signs that are posted. Learn more about our tree trimming program: https://t.co/75EyECBLWl https://t.co/WFEmP4aluO,Fri Feb 22 19:03:05 +0000 2019,0,0
974,Halifax Weather,wxHALIFAX,3pm: Mainly Sunny -3.6C - Feels: -10C / 14F] - https://t.co/Uc4LrEtkHx - Wind: NNW 24km/h Gusts to 33km/h - Barometer: 102.0 kPa ^ - Vis: 24.1km - Hum: 57% #Halifax (Shearwater) #Weather,Fri Feb 22 19:03:11 +0000 2019,0,0
975,Elisabeth Soffe,elisoffe,"@SaucyAffairRaw Finally my local @Sainsbury’s in Halifax got your sauces in! Yay! Tonight’s tea is absolutely delicious.. lentil penne, broccoli, spinach, capers, black olives and your amazing cucumber sauce! Yum yum https://t.co/e0KiyMRFzD",Fri Feb 22 19:03:15 +0000 2019,0,0
976,SugarJobs LTD,SugarJobs,"Halifax, UK

MB Fitzgerald

An established and highly-respected, National firm of Financial Planners now requires a junior or part qualified paraplanner to join the existing team.

This role is key within... https://t.co/PIH7a6xq4y",Fri Feb 22 19:03:47 +0000 2019,0,0
977,Natasha Pace,NatashaPace,"Do you have #Bears4BarhoChildren in your Halifax-area office, school, business? Tweet me, I would like to drop by to get video...thanks! @CTVAtlantic  @CTV_Liveat5",Fri Feb 22 19:04:09 +0000 2019,0,0
978,BCSoccerWeb.com,bcsoccerweb,Yesterday was a special day : I signed my first pro soccer contract with the Halifax Wanderers! I wanted to thank everyone that supported me during that process! I'm so excited to start this new chapter and I will do my best to make our fans proud!,Fri Feb 22 19:05:48 +0000 2019,0,0
979,Abby Denton,mizabitha,@JetNardo I've mostly been napping! The drive to my gran was all clear weather - actually my mom is convinced the Halifax reservoir has been running low lately,Fri Feb 22 19:05:51 +0000 2019,0,0
980,dexterdyne,dexterdyne,"Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",Fri Feb 22 19:06:02 +0000 2019,0,0
981,Petriedish,thepetriedish,Halifax Police are seeking the public’s assistance in identifying the vehicle and the driver involved in a fatal vehicle/pedestrian collision that occurred this morning in Dartmouth.,Fri Feb 22 19:06:03 +0000 2019,0,0
982,The Saucy Affair,SaucyAffairRaw,"@SaucyAffairRaw Finally my local @Sainsbury’s in Halifax got your sauces in! Yay! Tonight’s tea is absolutely delicious.. lentil penne, broccoli, spinach, capers, black olives and your amazing cucumber sauce! Yum yum https://t.co/e0KiyMRFzD",Fri Feb 22 19:07:07 +0000 2019,0,0
983,Colin The Film Guy,onStreamPro,Halifax Police are seeking the public’s assistance in identifying the vehicle and the driver involved in a fatal vehicle/pedestrian collision that occurred this morning in Dartmouth.,Fri Feb 22 19:08:17 +0000 2019,0,0
984,Modern Association for Cdn Public Administrators,MA4CPA,Where do African Nova Scotians live in Halifax? Here is a map produced by the #NeighbourhoodChange project using 2016 Census data showing where. https://t.co/OwWaiMytSk,Fri Feb 22 19:08:23 +0000 2019,0,0
985,Jan,JanTheMan2010,"Halifax, Nova Scotia is home to a popular and favorite “street meat-esque” dish  known as the donair. The donair is loved by so many locals that in  December 2015 it was actually declared the official food of Halifax.  This declaration made Halifax...
 https://t.co/OhA0qJfolV",Fri Feb 22 19:09:52 +0000 2019,0,0
986,Halifax Chamber,halifaxchamber,"NTL offers cybersecurity consulting committed to keeping you safe. Chamber members get exclusive access to the same quality cybersecurity consulting and tools as the big guys, minus the large price tag. Visit https://t.co/iXskIOFcLS or contact Halifax@networktestlabs.com today. https://t.co/4XVfQnvDfO",Fri Feb 22 19:10:17 +0000 2019,0,0
987,Thaivabalan Balasundaram,TirukuralKaram,Watch live: Prime Minister Justin Trudeau makes a roadway infrastructure announcement in Halifax. https://t.co/G1kUmjxr4H https://t.co/hwg44agMSD,Fri Feb 22 19:10:22 +0000 2019,0,0
988,John Gurtler,john_gurtler,For those not following NLL closely. This is the final regular season meeting between Bandits and this version of the Knighthawks before they move to Halifax. Pegula S&amp;E takes over Roch expansion franchise in 2019-20. Still will be called Knighthawks. https://t.co/T6zb9i7Ugr,Fri Feb 22 19:10:40 +0000 2019,0,0
989,"Andy Fillmore, MP",AndyFillmoreHFX,"The funeral for the 7 Barho children, who tragically lost their lives in a house fire in Spryfield this week, has been set for Saturday at 1:30pm at the Cunard Centre. 

Members of the public are welcome and encouraged to attend. #Halifax https://t.co/nugP5cgfPT",Fri Feb 22 19:13:14 +0000 2019,0,0
990,Informed Opinions,InformedOps,Women with legal training have proven to be excellent op ed writers. Delighted to be partnering with @NAWLWomeninLaw AND @LawNeedsFem to share our proven strategies and editing feedback #AmplifyHer,Fri Feb 22 19:13:28 +0000 2019,0,0
991,Shibumi,shibumiMC,A Halifax MP says the Syrian mother of the 7 children who died in a house fire has requested that her mother and brother be allowed to immigrate to Canada to be with her. https://t.co/134cOZ66x4,Fri Feb 22 19:14:12 +0000 2019,0,0
992,The Mamas & The Papas,MamasPapasMusic,"You think you know The Mamas &amp; The Papas? Prove it!

John and Michelle Phillips traveled to Halifax, Nova Scotia in 1978 to make an appearance on what television show? #MamasPapas #TheMamasAndThePapas #NovaScotia #MichellePhillips #JohnPhillips",Fri Feb 22 19:14:30 +0000 2019,0,0
993,Jean-Pierre Dubé,jeanpierre_dube,"The city of Edmundston, N.B., has joined Halifax in declaring a “climate emergency” and has stated it will continue to contribute to the fight against climate change. https://t.co/qYJJ28FOFV #NewBrunswick",Fri Feb 22 19:14:34 +0000 2019,0,0
994,Ward 1 Studios,ward1studios,"Thrilled to see our film continuing the discussion on #IndigenousNursing !
Screening in Halifax March 1. 
@Isabelle_Wallis @porkybourqy @SWebkamigad https://t.co/N1xHRBdy1C",Fri Feb 22 19:14:50 +0000 2019,0,0
995,Joseph Khoury,JkhouryNS,"The funeral for the 7 Barho children, who tragically lost their lives in a house fire in Spryfield this week, has been set for Saturday at 1:30pm at the Cunard Centre. 

Members of the public are welcome and encouraged to attend. #Halifax https://t.co/nugP5cgfPT",Fri Feb 22 19:15:20 +0000 2019,0,0
996,HHB,HHBridges,"#MacdonaldBridge - Dartmouth to Halifax (Activity): Traffic conditions, Dartmouth bound heavy volumes, Halifax bound medium volumes, drive with care",Fri Feb 22 19:16:02 +0000 2019,0,0
997,TMJ-FLD Jobs,tmj_fld_jobs,"Don't be shy. Score a job like ""Certified Nursing Assistant - Bariatric/Surgical"" at Halifax Health by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #DaytonaBeach, FL",Fri Feb 22 19:17:04 +0000 2019,0,0
998,Pickled Pink,PickleBrine,"Parking will be complimentary tomorrow (February 23rd) in all of our waterfront parking lots:

• Cunard Lot
1325 Lower Water Street
• Salter Lot
1521 Lower Water Street
• Foundation Place
1549 Lower Water Street

Metered lots are free on weekends.

Thank you. https://t.co/HfXoEqD6M6",Fri Feb 22 19:18:20 +0000 2019,0,0
999,A. E. Fisher,aefisherns,"The funeral for the 7 Barho children, who tragically lost their lives in a house fire in Spryfield this week, has been set for Saturday at 1:30pm at the Cunard Centre. 

Members of the public are welcome and encouraged to attend. #Halifax https://t.co/nugP5cgfPT",Fri Feb 22 19:18:52 +0000 2019,0,0
1000,Pat Whelan,patrickdwhelan,"Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",Fri Feb 22 19:20:39 +0000 2019,0,0
1001,Joy E4L,joy_kinghorn,"@TresWayHaught @IDWPublishing @SYFY Me and my dad watch from Calgary, Alberta and Halifax, Nova Scotia, Canada (depending on the time of year) #WynonnaEarp #FightForWynonna",Fri Feb 22 19:21:12 +0000 2019,0,0
1002,Jordi Morgan,CFIBAtlantic,"Find out more about the dangers of #deepfakes and other ‘synthetic media’ at a free lecture by @carljackmiller on March 6 at @DalhousieU.

Register at https://t.co/UsbsxgEIDo

Thanks to @CdnHeritage, @DalhousieU, @GPAinsights
#Halifax #NovaScotia #Dartmouth  (3/3) https://t.co/vN1co4sBDW",Fri Feb 22 19:21:22 +0000 2019,0,0
1003,Michael,tiger_reviews,"@tleehumphrey I live here in Halifax, and it's good to get this pocket change from the feds...
All I see is few Billion here, and a couple billion there... (all west Canada)
Anyway... I used to like Trudeau... when I didn't know anything about him... then quickly disliked him...",Fri Feb 22 19:21:43 +0000 2019,0,0
1004,Person_of_HFX,Person_of_HFX,"Find out more about the dangers of #deepfakes and other ‘synthetic media’ at a free lecture by @carljackmiller on March 6 at @DalhousieU.

Register at https://t.co/UsbsxgEIDo

Thanks to @CdnHeritage, @DalhousieU, @GPAinsights
#Halifax #NovaScotia #Dartmouth  (3/3) https://t.co/vN1co4sBDW",Fri Feb 22 19:22:07 +0000 2019,0,0
1005,6 O'Connor SJAM,Grade5_6OatSJAM,"Expressing our grief through kind words, drawings and cards for the family  #BarhoFamily #Halifax @SJAMschool @HRCEFineArts @HRCE_NS @HRCESafeSchools https://t.co/0kN4flTbUF",Fri Feb 22 19:22:54 +0000 2019,0,0
1006,Symphony Nova Scotia,SymphonyNS,"Reminder that applications for our 2019 Concerto Competition are due by March 8! The winner will be announced at our Halifax concert on April 28. For any questions or to submit an application, you can email DArcyGray@symphonyns.com! https://t.co/2qoFaHyD3l",Fri Feb 22 19:23:24 +0000 2019,0,0
1007,CollabroGBStreetTeam,collabroGB,"The @Collabro tour is going down a storm! Check out this video of show clips and audience reactions from their show in Buxton. Its not too late to get your tickets for Halifax on Friday 8 March, simply visit: https://t.co/n5twIcT5ba to book online https://t.co/DX7WrGnWyu",Fri Feb 22 19:25:52 +0000 2019,0,0
1008,Angelos Onassis,AngelosOnassis,"From donations to teddy bears to letters, Heartbroken Nova Scotians are rallying around the Halifax fire victims. https://t.co/AO42m7QOZP @prenternet",Fri Feb 22 19:27:22 +0000 2019,0,0
1009,CDÉNÉ,leCDENE,"Soirée Réseautage du CDÉNÉ
Au Halifax Marriott Harbourfront,
Restaurant Harbourstone,
1919 Upper Water Street, Halifax, B3J 3J5
S.V.P, confirmer votre présence avant le 06 mars à l'adresse :
gvallejo@cdene.ns.ca
#Réseautage #Halifax https://t.co/QzcQlYHCiz",Fri Feb 22 19:28:23 +0000 2019,0,0
1010,Milad Jamshidian,MiladJamshidian,Quelle tragédie... comment ne pas être boulversé par ce drame? Élan de solidarité pour les enfants syriens morts dans un incendie à Halifax https://t.co/NpAzlt2Sbe,Fri Feb 22 19:28:57 +0000 2019,0,0
1011,Cole Hbr Wx - EW3446,ColeHbrNSwx,"Wnd NNW 5 km/h, Max 40.7 km/h at 03:17, Stopped snowing, T -2.8C, Chill -5C, H -2.4C, L -8.1C, Rn24h 3.8 mm, DP -8.6C, Hum 64%, Baro 1020.1 hPa and Rising slowly, High 1020.1  hPa at 15:29, Low 1005.9  hPa at 00:00 https://t.co/IWubRM5ZpZ #ColeHarbour #Halifax #NSwx",Fri Feb 22 19:30:04 +0000 2019,0,0
1012,Monique Gervais,monicge,"A Halifax doughnut shop sells sweets made by a chocolatier, who also fled violence in Syria, to raise money for the refugee family who lost seven children in a deadly fire earlier this week. #TheMoment https://t.co/Vi2WcsMwCC",Fri Feb 22 19:30:06 +0000 2019,0,0
1013,SW Property,SWPropertyLtd,"Another busy week here in our Lettings department, 5 properties successfully marked Let Agreed in the Huddersfield, Halifax and Bradford areas. Similar properties needed, tenants registered and waiting. https://t.co/sNjdUrn47P",Fri Feb 22 19:30:06 +0000 2019,0,0
1014,Jack Herron,jwherron10,"Arguably one of the biggest games in the state is happening tonight at Halifax County High School. Win or go home as playoff rivals Martinsville and Dan River are set to have yet another playoff clash! Get your popcorn ready, this will be a good one! https://t.co/3W0suDd1TK",Fri Feb 22 19:30:23 +0000 2019,0,0
1015,Hardline Curling,HardlineCurling,"Stuart and Colten made a guest appearance this morning on the Global TV morning show. Check out their interview here with Jeremy Keefe, as the boys gear up to head to Brandon, MB in 6 days!... https://t.co/aPa18uOTRK",Fri Feb 22 19:31:27 +0000 2019,0,0
1016,NS Education,nseducation,"Expressing our grief through kind words, drawings and cards for the family  #BarhoFamily #Halifax @SJAMschool @HRCEFineArts @HRCE_NS @HRCESafeSchools https://t.co/0kN4flTbUF",Fri Feb 22 19:31:37 +0000 2019,0,0
1017,AUS_SUA,AUS_SUA,It has been a while since my last podcast. @allan_april helps me break the silence. We preview the 2019 @SubwayAtlantic @AUS_SUA Basketball Championships @ScotiabankCtr. Like and Share if your little heart desires. #BASKETBALL #Atlantic #Halifax  &gt;&gt; https://t.co/9xKuhmDvvc,Fri Feb 22 19:31:38 +0000 2019,0,0
1018,Gail Sloane,gail_sloane,"The funeral for the 7 Barho children, who tragically lost their lives in a house fire in Spryfield this week, has been set for Saturday at 1:30pm at the Cunard Centre. 

Members of the public are welcome and encouraged to attend. #Halifax https://t.co/nugP5cgfPT",Fri Feb 22 19:32:02 +0000 2019,0,0
1019,OceanTrackingNetwork,OceanTracking,"During Oceans Week 2018, we screened this to a full house at the Halifax Central Library. Brilliant and beautifully shot, director John Hopkins brings the phenomenon of ""tame tuna"" centre stage.",Fri Feb 22 19:34:20 +0000 2019,0,0
1020,Vincent M Williams,VinceCTV,.@HfxWanderersFC announce their first home game on May 4th at the #Halifax Wanderers Grounds vs @ForgeFCHamilton. @CPLsoccer,Fri Feb 22 19:34:21 +0000 2019,0,0
1021,"Andy Fillmore, MP",AndyFillmoreHFX,"A Halifax doughnut shop sells sweets made by a chocolatier, who also fled violence in Syria, to raise money for the refugee family who lost seven children in a deadly fire earlier this week. #TheMoment https://t.co/Vi2WcsMwCC",Fri Feb 22 19:34:37 +0000 2019,0,0
1022,Chris Robertson,ChrisRo56087967,"Word on the street is it has already been decided unofficially that the host for the #CFL #GreyCup2022 will #Halifax Nova Scotia!!!
Congratulations #Hfx and the @SchoonersATL!!!!!!  We found 50,000 people came into Edmonton last year spending literally $Millions!!!

@TourismNS https://t.co/OZz9QyFZ2S",Fri Feb 22 19:34:38 +0000 2019,0,0
1023,CIPHI Alberta,CIPHI_AB,"Save the date:
September 8-11, 2018
Halifax, NS

#ciphi2019 @CIPHI2019 @ehfcca @CIPHI_BC @CIPHI_AB @CIPHI_SK @CIPHI_MB @CIPHI_Ontario @CIPHI_NSPEI @CIPHI_NL @CIPHI_CoPE https://t.co/2lT7eYEKIU",Fri Feb 22 19:34:49 +0000 2019,0,0
1024,Easter Seals NS,eastersealsns,"Challenge yourself and change lives! Sign up for Drop Zone and support great programs for Nova Scotians with differing abilities and rappel down 1801 Hollis! Visit https://t.co/xUlj1dQxql for more details. #dropzone #halifax #unstoppable (photo Jill Thomas, Drop Zone 2018) https://t.co/UUTH8pySuz",Fri Feb 22 19:34:53 +0000 2019,0,0
1025,Tareq Hadhad,TareqHadhad,"The family needs us now more than ever. 
The funeral for the seven Barho children will be held Saturday at the Cunard Centre in Halifax on 961 Marginal Rd 1:30 p.m. 
The funeral proceedings is open to people of all faiths and members of the public.
 https://t.co/VPsKgDuvLZ",Fri Feb 22 19:35:54 +0000 2019,0,0
1026,RC Bridgestock,RCBridgestock,"Come along to a Free Workshop about Marketing for Growth in Halifax on Friday 1st March
This session can help with marketing strategy, digital platforms to focus on and help with a marketing plan
https://t.co/92ziY7vEXf",Fri Feb 22 19:36:24 +0000 2019,0,0
1027,Stacy O'Rourke,slorourke,"The family needs us now more than ever. 
The funeral for the seven Barho children will be held Saturday at the Cunard Centre in Halifax on 961 Marginal Rd 1:30 p.m. 
The funeral proceedings is open to people of all faiths and members of the public.
 https://t.co/VPsKgDuvLZ",Fri Feb 22 19:37:02 +0000 2019,0,0
1028,Design Marketing,designmarketin2,"You still have time to enter to win a Mighty Growler! Go to our Instagram page and/or our Facebook page to enter to win. 
#likesharecomment #growler #promotionalproducts #beerlovers #brewery #halifax #novascotia",Fri Feb 22 19:37:06 +0000 2019,0,0
1029,9Round Fall River,9roundFallRiver,Join me for HaliBlab in just a few minutes to see what brought Toronto-based sales and marketing leader Mike Cadden to Halifax. Learn how his gym @9Round_Halifax is different than all the others! https://t.co/TdZz8hR5GT #halifax #fitness #haliblab https://t.co/ONnLpR50p2,Fri Feb 22 19:38:48 +0000 2019,0,0
1030,Nova Scotia Museum,NS_Museum,"How is it already the last weekend in #February?! We're open 9am - 5pm everyday. Come visit to see some #dinosaurs, maybe a snake or bullfrog feeding, or say hi to #Gus! https://t.co/WLDUwqc9uM #Halifax #Museums LS https://t.co/LOTth5XVr3",Fri Feb 22 19:39:05 +0000 2019,0,0
1031,CurlingZone,CurlingZone,"Confusing? Just Win Baby! #curling 

Check out @Guertez on a funny CBC Halifax news segment from @cbccolleenjones on the Scotties Tournament of Hearts format.",Fri Feb 22 19:39:27 +0000 2019,0,0
1032,Design Marketing,designmarketin2,"You still have time to enter to win a Mighty Growler! 
Check out the details below!
.
.
#likesharecomment #growler #promotionalproducts #beerlovers #brewery #halifax #novascotia https://t.co/WWr5i5IoQR",Fri Feb 22 19:39:33 +0000 2019,0,0
1033,B Watts,mpaulwatts,"The family needs us now more than ever. 
The funeral for the seven Barho children will be held Saturday at the Cunard Centre in Halifax on 961 Marginal Rd 1:30 p.m. 
The funeral proceedings is open to people of all faiths and members of the public.
 https://t.co/VPsKgDuvLZ",Fri Feb 22 19:40:16 +0000 2019,0,0
1034,time passages,divisimas,"""I didn't expect people could be so hateful with their comments abt dead children,"" says @ranazamanNS abt a stream of heinous comments on social media abt the #Halifax fire that killed 7 children in a family of Syrian refugees. ""They are incomplete humans &amp; not able to empathize"" https://t.co/epliGv2Cse",Fri Feb 22 19:41:24 +0000 2019,0,0
1035,Art Aronson,ArtAronson,.@Pacificfccpl to play first ever game at West Hills Stadium in #Langford April 28th against Halifax Wanderers FC. Full schedule to be released next week. #yyj,Fri Feb 22 19:41:35 +0000 2019,0,0
1036,100.3 The Q!,TheQdotFM,.@Pacificfccpl to play first ever game at West Hills Stadium in #Langford April 28th against Halifax Wanderers FC. Full schedule to be released next week. #yyj,Fri Feb 22 19:41:39 +0000 2019,0,0
1037,Van Isle Bobbo,Lord_Bob,"The guys I wrote about were:

Cavalry: Nik Ledgerwood
Edmonton: Son Yong-chan
Forge: Kyle Bekker
Halifax: Scott Firth
Pacific: Marcus Haber
Valour: Tyson Farago
York: Kyle Porter

You're welcome.",Fri Feb 22 19:42:34 +0000 2019,0,0
1038,Pauline Scott,pmscott402,"An independent education is within reach. Tuition assistance is available for new students going into Grades 7-12. Register now- https://t.co/kjwgkM7vuI - for the Entrance Scholarship Test on Saturday, February 23rd at 9:00am. It could change your child’s future. #MySHSH #Halifax",Fri Feb 22 19:42:35 +0000 2019,0,0
1039,Design Marketing,designmarketin2,"Parkland Vintage Bag is made from 100% recycled plastic bottles. A backpack designed with style and sustainability in mind. #betterideasbetterresults
#bagsfrombottles #parklandbags #sustainability #recycled #promotionalproducts #ontrend #swag #backpacks #halifax #wbe https://t.co/sxeilD4oo9",Fri Feb 22 19:43:08 +0000 2019,0,0
1040,doing sociology,doing_sociology,Where do African Nova Scotians live in Halifax? Here is a map produced by the #NeighbourhoodChange project using 2016 Census data showing where. https://t.co/OwWaiMytSk,Fri Feb 22 19:43:38 +0000 2019,0,0
1041,Raquel Sanchez,Raquelsh17,"Mañana 23 de Febrero estaremos apoyando la entrada de la Ayuda Humanitaria desde varias ciudades en Canadá Ven y acércate a 
Ottawa Montréal Vancouver Halifax
Calgary Edmonton Toronto. Asiste y acompáñanos al punto más cercano! Apoyemos a #VenezuelaUnidaEnCanada https://t.co/9t6EePLi9M",Fri Feb 22 19:44:02 +0000 2019,0,0
1042,Colleen Johnson,collkbjohnson,"#MacdonaldBridge - Dartmouth to Halifax (Activity): Traffic conditions, Dartmouth bound heavy volumes, Halifax bound medium volumes, drive with care",Fri Feb 22 19:44:34 +0000 2019,0,0
