number,handle name,handle ID,tweet,tweet time,retweet count,likes count
114,Wesley Coughlan,WesleyCoughlan,"RT @NatashaPace: Many people have been affected by the tragic house fire this week in Halifax. An expert has given me this list, which has the contact information for grief support groups across Nova Scotia, in case anyone would like to speak about how they are feeling. https://t.co/MXckmfhHUs",2019-02-22 01:02:49,26,0
115,Haleigh Atwood,HalEAtwood,"RT @thismagazine: Looking forward to our We Need To Talk About This event in Halifax next Wednesday (Feb 27th) at @BusStopTheatre and featuring @ArielleTwist, @HalEAtwood, @TrinaRoache and @SandraHannebohm https://t.co/JgcWyBRQBR",2019-02-22 01:02:33,3,0
116,Shawn King,ShawnKing,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-22 01:02:19,91,0
117,JAParker,JAParkerPhD,"RT @JustineDol: Are you a first-time mom?

Have you given birth in the past 2 months at the IWK Health Centre in Halifax?

If so, contact me! I am looking to interview you to get your input on a text message based postnatal education intervention that we are developing. Details in poster. https://t.co/h7XGblQoZC",2019-02-22 01:02:05,15,0
118,Halifax Hurricanes,hfxhurricanes,Less than 5 minutes to play. Halifax trails by 12 points!,2019-02-22 01:02:01,0,0
119,Halifax_Groove,Halifax_Groove,@chrislhayes @andrew_walsh @TBTL @Mariners @BlazingBagels https://t.co/2S6Fl14QMa,2019-02-22 01:01:42,0,0
120,Dr. Gail Tomblin Murphy,gailtomblin,"RT @JustineDol: Are you a first-time mom?

Have you given birth in the past 2 months at the IWK Health Centre in Halifax?

If so, contact me! I am looking to interview you to get your input on a text message based postnatal education intervention that we are developing. Details in poster. https://t.co/h7XGblQoZC",2019-02-22 01:00:47,15,0
121,Team Nova Scotia,teamnovascotia,"“We’ve never had an audience that big before” - Artistic swimmers Libby MacLeod, Alexandra Hernandez, and Kaia Regan (all from Halifax) share their thoughts on their team free final swim and their amazing experience at the @2019CanadaGames! #supernova https://t.co/yEVPy0zuLr",2019-02-22 01:00:43,1,8
122,Chantal,chantaljcs,"RT @MPCelina: If you do one thing today, please RT this thread and help #Halifax help the #Barho family during this difficult time. Thank you @AndyFillmoreHFX https://t.co/aX224JMm4j",2019-02-22 01:00:27,16,0
123,The Hope Standard,HopeStandard,"Prime Minister Justin Trudeau was among the hundreds of people who gathered in Halifax’s main square Wednesday night in support of a Syrian refugee family that lost seven children in a house fire, as pressure mounted to bring other members of the... https://t.co/CA5NRd8B5v",2019-02-22 01:00:09,0,0
124,Jennifer Hoegg,jennhoegg,@stephaniejohns @MaggieRahr Blink Bonnie (the Halifax  one) and Idlewyld Road were ones I used to walk and dream about living on in large part because of the names.,2019-02-22 00:59:47,0,1
125,My testing account,my_data_test,"RT @Hanco1194: @jdgsport They used to say Hell Hull and Halifax, now with JR it’s Hull Widnes and lucky escape Halifax!!!!! 37 years a supporter and never more ashamed! #COYV",2019-02-22 00:58:49,1,0
126,Dan Balkwill,DanJBalkwill,"@MassMan44 @CFL @BCLions Probably to Halifax/ Moncton/ Fredricton/ wherever.
Sorry!",2019-02-22 00:58:47,0,0
127,Dartmouth Whalers MHA,dwmhamarketing,"RT @U19WFC: Calling all volunteers! 
We would love to have you join our team as a volunteer! Let's show the World...our Maritime Hospitality! 
https://t.co/3OdcLY6XMj #u19wfc #floorball #Halifax #NovaScotia #volunteers @novascotia @FloorballNS @CanadaFloorball https://t.co/yYqyxcqUUs",2019-02-22 00:58:46,8,0
128,Shannon Whatever,Wise_Words_77,"RT @Sofia_OA: It was a sad day in Halifax. Seven children from a Syrian family lost their lives in an early morning fire. 
A GoFundMe campaign to support the victims has been raised more than $170,000 so far #Halifax #Spryfield https://t.co/bXHoiXygzq",2019-02-22 00:57:22,13,0
129,Jon Johnson,jonjohnson,"RT @Privateers1882: After 77 years, Bambino returns to the Wanderers Ground. 

No, we don't mean Babe Ruth, we mean Il Bambino, @AlexDeCarolis!

Welcome to Halifax, Alex!

#UTW #GDTA https://t.co/Rlv1D4wG6L",2019-02-22 00:57:19,3,0
130,Shannon Whatever,Wise_Words_77,"RT @AndyFillmoreHFX: Halifax is hurting from an immeasurable loss of life today following a house fire in Spryfield. 

They arrived as refugees – but they became our neighbours. Our thoughts are with the survivors and their loved ones.

My statement from the House of Commons: https://t.co/p4nYBbwf8e",2019-02-22 00:57:08,293,0
131,NeoPeewee,neo_peewee,"@allieawake @BamesBrian As someone from Sackville who takes Magazine Hill into Halifax, I don't see this as a viable long term solution. And 100% contradicts the idea of getting more cars off roads through supporting alternative means of transportation.",2019-02-22 00:57:05,0,0
132,Angela Gillis,angelagillis,"RT @thestarhalifax: Tragedies like the fatal fire in Spryfield take a huge toll on first responders, and they’re expressing gratitude for an outpouring of support. https://t.co/lLGmOO3wJu",2019-02-22 00:56:33,7,0
133,shaneparis,parishalifax,Yo @SHAQ you got anything to do with the 5 guys coming to Halifax?,2019-02-22 00:56:05,0,0
134,Mohsen Ershadi,MErshadi,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-22 00:55:50,91,0
135,MSSU,maritimespor,"RT @JustineDol: Are you a first-time mom?

Have you given birth in the past 2 months at the IWK Health Centre in Halifax?

If so, contact me! I am looking to interview you to get your input on a text message based postnatal education intervention that we are developing. Details in poster. https://t.co/h7XGblQoZC",2019-02-22 00:55:34,15,0
136,Jennifer Pierce,Pierce_Jenn,Happy ending! Just got a call from the owner of the keys - I took them to one @fit4less location and they got them to the owner’s location and contacted her. Thanks @F4Lcares #Halifax https://t.co/bHrUTxeG3c,2019-02-22 00:55:14,0,1
137,Halifax Hurricanes,hfxhurricanes,Rhamel Brown gets one to go in traffic. Halifax trail 93-79 with 7:35 left in the fourth.,2019-02-22 00:55:01,0,0
138,Ben Jessome,BenJessome,"The Invest Nova Scotia Fund board announced that they are investing $325,000 in Genome Atlantic, a Halifax business that will advance 25 DNA projects over the next 3 years and focus on initiatives in key sectors such as oceans, sustainable energy, aquaculture, forestry and more.",2019-02-22 00:54:49,0,0
139,Stacey,reachstacey,"RT @NatashaPace: Many people have been affected by the tragic house fire this week in Halifax. An expert has given me this list, which has the contact information for grief support groups across Nova Scotia, in case anyone would like to speak about how they are feeling. https://t.co/MXckmfhHUs",2019-02-22 00:54:48,26,0
140,Louise Trencia,LTrencia,"RT @PCoquereau: Les commentaires racistes, haineux, violents suite à l’incendie où des Syriens ont perdu la vie à Halifax.  Ceux qui les ont émis sont facilement repérables. Ils doivent être sévèrement sanctionnés.",2019-02-22 00:54:08,23,0
141,Rita,ritamacNS,"RT @ourfoodproject: In Halifax, healthy eating isn't always easy or affordable. We all have a role to play in shaping the future of food in our communities. 

Learn more and take action at https://t.co/9HdBMDO7ub #hfxfoodcharter #NSPoli https://t.co/i1KK2CD4Bj",2019-02-22 00:53:43,6,0
142,Nahda Mansour,NadMansour,RT @LittleSarahBirc: @AndyFillmoreHFX What a terrible tragedy for this family. It’s so nice to see Halifax rallying around the family for support. Our hearts are broken.,2019-02-22 00:53:22,1,0
143,Nahda Mansour,NadMansour,RT @macarthur54: @AndyFillmoreHFX I want to fly to Halifax just to support these wonderful businesses.,2019-02-22 00:53:16,1,0
144,Nahda Mansour,NadMansour,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-22 00:52:03,91,0
145,Luke MacDonald,LukeShoeFitter,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-22 00:50:29,91,0
146,monkeysandmore.com  CANADA,monkeysandmore,"We only can make 20 of these #lobster hats! Anyone who is a #lobster fan should have one! They are $25 plus tax and FREE SHIPPING! Made in #halifax #novascotia by us and ONLY on our website!

https://t.co/7yJ9gJol3V https://t.co/px5MukxdGU",2019-02-22 00:50:18,0,0
147,KSP_Libs,KSP_Libs,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-22 00:49:48,91,0
148,Lisa Blackburn,newsbag,"RT @hfxgov: Declared end time for the recent weather event: 6:30 p.m., Thursday, Feb. 21. Please remember that timelines for clearing streets and sidewalks begin once the weather event has ended. For detailed timelines visit: https://t.co/cT5pIrthM6",2019-02-22 00:49:08,2,0
149,Yvette d'Entremont,ydentremont,"RT @thestarhalifax: Tragedies like the fatal fire in Spryfield take a huge toll on first responders, and they’re expressing gratitude for an outpouring of support. https://t.co/lLGmOO3wJu",2019-02-22 00:48:55,7,0
150,Rob LeForte,RobLeForte,"RT @mrstopviolence: Me - ""Hey PM @JustinTrudeau my name's Quentrel Provo and I'm going to be Canada's 1st Black Prime Minister"" PM's response - ""Just let me get in a few more terms."" Haha okay deal and we shake on it! #halifax #Dartmouth #NovaScotia #cdnpoli #nspoli #BlackHistoryMonth https://t.co/Fg9WHN44iu",2019-02-22 00:48:54,35,0
151,Barf MegaWolf!,Folksplosion,@3Courtneys Nothing melts (physical) work pains away like my amazing partner blasting your amazing amazing fucking music.  Thanks so much from Halifax! https://t.co/ustpGBBw5k,2019-02-22 00:48:24,0,0
152,JLCQuébec|YLCQuebec,JLCQ_YLCQ,"RT @JustinTrudeau: Dans les moments tragiques, les Canadiens sont là les uns pour les autres. 
https://t.co/PIzzC6Jk5k",2019-02-22 00:48:23,73,0
153,Angus Johnson,CDNpoll_watcher,"RT @MPCelina: If you do one thing today, please RT this thread and help #Halifax help the #Barho family during this difficult time. Thank you @AndyFillmoreHFX https://t.co/aX224JMm4j",2019-02-22 00:47:56,16,0
154,Sam Khalil,SamKhalil_,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-22 00:47:11,91,0
155,Sean Draxa,SeanDraxa,@Ms_Kappy Right?? Outside of Halifax people are much more willing to experiment with the flavours so that could be it.,2019-02-22 00:46:26,0,0
156,Manu-Reva,sabine065,"RT @PCoquereau: Les commentaires racistes, haineux, violents suite à l’incendie où des Syriens ont perdu la vie à Halifax.  Ceux qui les ont émis sont facilement repérables. Ils doivent être sévèrement sanctionnés.",2019-02-22 00:45:50,23,0
157,Sue,ADHD123SUE,"RT @RCMPNS: #Halifax District #RCMPNS seeks public's assistance locating
missing man #LowerSackville https://t.co/zy9MSdu6Rn https://t.co/CclZiZp31e",2019-02-22 00:44:46,17,0
158,robert devet,DevetRobert,RT @joyclinrc13: Poor working conditions? Your rights violated at work? A new organization in Halifax offers support if you have nowhere to go - Nova Scotia Advocate https://t.co/ubZs8PR1CI,2019-02-22 00:44:40,1,0
159,ssam,SamulaLogan,RT @RWJBoon: Inspired by the Halifax businesses using the death of seven children as a marketing opportunity,2019-02-22 00:44:39,4,0
160,Marg Quinn,Maggie6873,"@PeteyBeats Bobby Curtola in Halifax, NS around 1963/64",2019-02-22 00:44:38,0,0
161,Halifax Hurricanes,hfxhurricanes,Terry Thomas hits 3 to end the 3rd! Halifax trails 87-75.,2019-02-22 00:44:26,0,1
162,Kylie Peacock,kylierpeacock,RT @SobeysNorthWind: Starting Sunday Feb 24th we will take part in Sensory Friendly Shopping from 6-7pm #NorthEnd #Halifax #Sobeys https://t.co/DmBZX5foZS,2019-02-22 00:44:18,28,0
163,Kylie Peacock,kylierpeacock,RT @SobeysNorthWind: Starting Sunday Feb 24th we will take part in Sensory Friendly Shopping from 6-7pm #NorthEnd #Halifax #Sobeys https://t.co/DmBZX5foZS,2019-02-22 00:44:18,28,0
164,wrikent3500,wrikent3500,People urged to leave stuffed animals on porches for 7 victims of Halifax fire https://t.co/XnucHFwNIp,2019-02-22 00:43:44,0,0
165,DalENVS,DalENVS,"Nova Scotian Institute of Science Public Lecture
Speaker Fiona Brooks
Conservation Project Coordinator
Nova Scotia Nature Trust
March 4, 2019, 7:30 PM
Museum of Natural History Auditorium
1747 Summer Street
Halifax NS https://t.co/z0ZbKWiAwC",2019-02-22 00:43:15,0,0
166,Findlay,FindlayH,What was the startup from Halifax like five years ago that did retail pos stuff? Was it Live Lenz?,2019-02-22 00:42:42,0,0
167,WATER&BONE,WaterandBone,"#clamshio 
#halifax 
#ramen @ WATER&amp;BONE https://t.co/iv7TXW3lEZ",2019-02-22 00:42:30,0,0
168,imPower Technologies,jbuck_imPower,"RT @iCanUserGroup: Join us for our first two events in Halifax and Moncton for a complimentary day of #IBMi learning, with sessions from @petem59 and @stevencpitcher. https://t.co/Fa8AOuqqG6 https://t.co/5kRVeR8wyl",2019-02-22 00:42:29,3,0
169,Michelle Lapointe,MichelleLapoin6,RT @BernadetteADeni: @JustinTrudeau @ninelocksbrew @DarrenFisherNS @BernJordanMP C'est admirable de voir le sens de solidarité des gens å Halifax pendant une telle tragédie.,2019-02-22 00:42:19,1,0
170,Jeremy,Jer_Godfrey,Enjoying a great evening and relaxing with a glass of Remy martin fine champagne cognac.  #halifax #thursdaythoughts #cognac https://t.co/w6aEW3aJrZ,2019-02-22 00:41:39,0,0
171,charakingston,charakingston,"RT @AndyFillmoreHFX: Lots of businesses in #Halifax are donating profits to the Barho family this week.

Here is a THREAD of the ones I know about – please flag any others and I'll add.",2019-02-22 00:41:27,91,0
172,sheila denetto,nirmalakumari,"RT @globalnews: Prime Minister Justin Trudeau drew supporters and protesters on Thursday as he offered a personal apology to a group of youth who were racially profiled while visiting Parliament.

https://t.co/QpvWgV4Nuz",2019-02-22 00:40:51,5,0
173,Amy Smith,amysmithcbc,"RT @Brett_CBC: The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history (now nearly a half-million dollars).
1. Humboltd Broncos
2. Halifax House Fire
3. Quebec Mosque Victims https://t.co/RGkvQgz7bs",2019-02-22 00:40:05,5,0
174,Glenn,GlennClem,"RT @mrstopviolence: Me - ""Hey PM @JustinTrudeau my name's Quentrel Provo and I'm going to be Canada's 1st Black Prime Minister"" PM's response - ""Just let me get in a few more terms."" Haha okay deal and we shake on it! #halifax #Dartmouth #NovaScotia #cdnpoli #nspoli #BlackHistoryMonth https://t.co/Fg9WHN44iu",2019-02-22 00:39:39,35,0
175,Stacey,reachstacey,"RT @thestarhalifax: Tragedies like the fatal fire in Spryfield take a huge toll on first responders, and they’re expressing gratitude for an outpouring of support. https://t.co/lLGmOO3wJu",2019-02-22 00:39:14,7,0
176,Jen Young,jennie_young,"RT @firebethfox: Halifax peeps! Are you starting a new business in #NovaScotia? Have you recently registered a Sole Prop/Partnership? Got 1 hr on March 5th/6th? If so, we need your help testing new online tools for the Registry of Joint Stock Companies (RJSC) 
RT please
https://t.co/SEJ68yoQDj",2019-02-22 00:39:04,27,0
